Order_ID,Customer_Name,Industry,Product,City_Province,Order_Date,Shipping_Date,Units_Sold,Price_per_Unit,Status
ORD2022462,Nike,Hospitality,LED signage,"Brampton, Ontario",2022-04-24,29-Apr-2022,73,$458.2,Delivered
ORD2022463,Lululemon,Sports,Banner Print,"Quebec City, Quebec",2022-05-27,2022-06-02,62,$268.69,Processing
ORD2022464,Nike,Events,LED signage,"Halifax, Nova Scotia",08/01/2022,11-Jan-2022,170,433.83,Processing
ORD2022465,Adidas,Sports,LED signage,"Toronto, Ontario",2022-06-22,28-Jun-2022,163,$229.08,Shipped
ORD2022466,Adidas,Hospitality,LED Signage," Winnipeg, Manitoba ",20/05/2022,26-May-2022,121,$38.79,Delivered
ORD2022467,Adidas,Retail,LED signage,"Montreal, Quebec",01/10/2022,06-Oct-2022,45,16.22,Delivered
ORD2022468,FIFA,Events,Acrylic Panel,"Surrey, British Columbia",17/10/2022,2022-10-21,9,$286.19,Processing
ORD2022469,Lululemon,Hospitality,Lightbox Frame,"Brampton, Ontario",2022-04-10,2022-04-12,126,$458.5,Delivered
ORD2022470,Cineplex,Retail,LED signage,"Halifax, Nova Scotia",2022-10-13,17-Oct-2022,42,$156.42,Delivered
ORD2022471,Bell,Sports,LED Signage,"Brampton, Ontario",2022-08-07,2022-08-10,178,$351.53,Processing
ORD2022472,Lululemon,Construction,Banner Print,"Surrey, British Columbia",12/12/2022,13-Dec-2022,8,494.16,Processing
ORD2022473,Adidas,Events,,"Edmonton, Alberta",2022-04-30,06-May-2022,41,493.03,Processing
ORD2022474,Cineplex,Sports,LED Signage,"Quebec City, Quebec",19/06/2022,2022-06-20,99,304.25,Processing
ORD2022475,Nike,Retail,,"Calgary, Alberta",23/03/2022,26-Mar-2022,66,$222.0,Shipped
ORD2022476,Walmart,Construction,,"Toronto, Ontario",2022-12-09,2022-12-12,82,$93.96,Delivered
ORD2022477,FIFA,Sports,banner print,"Quebec City, Quebec",17/04/2022,2022-04-22,62,$387.15,Processing
ORD2022478,Adidas,Construction,Banner Print,"Calgary, Alberta",2022-11-26,01-Dec-2022,14,$208.25,Shipped
ORD2022479,Nike,Sports,Banner Print,"Brampton, Ontario",11/07/2022,2022-07-15,156,$419.9,Delivered
ORD2022480,FIFA,Construction,LED signage,"Vancouver, British Columbia",2022-10-03,05-Oct-2022,162,$54.66,Delivered
ORD2022481,Rogers,Events,,"Vancouver, British Columbia",08/02/2022,10-Feb-2022,160,$362.37,Shipped
ORD2022482,Cineplex,Construction,Lightbox Frame,"Quebec City, Quebec",2022-03-01,03-Mar-2022,139,95.48,Shipped
ORD2022483,Nike,Construction,,"Quebec City, Quebec",17/03/2022,19-Mar-2022,83,$399.54,Processing
ORD2022484,Rogers,Retail,Acrylic Panel,"Quebec City, Quebec",31/07/2022,06-Aug-2022,164,263.21,Delivered
ORD2022485,Bell,Retail,LED Signage,"Edmonton, Alberta",03/01/2022,06-Jan-2022,9,$22.59,Processing
ORD2022486,Bell,Retail,Banner Print,"Toronto, Ontario",2022-10-02,2022-10-03,102,$98.91,Processing
ORD2022487,FIFA,Retail,Acrylic Panel,"Quebec City, Quebec",25/12/2022,29-Dec-2022,44,251.31,Shipped
ORD2022488,Adidas,Events,banner print,"Toronto, Ontario",2022-03-26,27-Mar-2022,73,157.76,Processing
ORD2022489,Rogers,Sports,Fabric Display,"Edmonton, Alberta",2022-12-29,03-Jan-2023,171,398.3,Processing
ORD2022490,Walmart,Sports,,"Quebec City, Quebec",2022-05-09,2022-05-11,30,$52.99,Delivered
ORD2022491,Rogers,Hospitality,Banner Print,"Edmonton, Alberta",22/12/2022,2022-12-26,151,$496.54,Shipped
ORD2022492,Lululemon,Events,Acrylic Panel,"Surrey, British Columbia",04/11/2022,2022-11-07,79,$111.13,Delivered
ORD2022493,Lululemon,Retail,Banner Print,"Vancouver, British Columbia",28/08/2022,2022-09-02,7,$58.85,Processing
ORD2022494,FIFA,Events,Lightbox Frame,"Toronto, Ontario",13/11/2022,2022-11-15,82,83.79,Delivered
ORD2022495,Bell,Hospitality,banner print,"Montreal, Quebec",26/06/2022,2022-06-29,132,124.6,Shipped
ORD2022496,Lululemon,Sports,Fabric Display,"Quebec City, Quebec",2022-10-12,2022-10-16,53,$73.47,Shipped
ORD2022497,Nike,Hospitality,banner print,"Vancouver, British Columbia",07/07/2022,2022-07-10,86,$406.04,Delivered
ORD2022498,Rogers,Retail,Banner Print,"Calgary, Alberta",2022-07-25,27-Jul-2022,102,36.77,Shipped
ORD2022499,Adidas,Events,Fabric Display,"Mississauga, Ontario",28/02/2022,06-Mar-2022,112,$444.01,Shipped
ORD2022500,Cineplex,Hospitality,LED signage,"Halifax, Nova Scotia",31/01/2022,06-Feb-2022,125,$130.03,Shipped
ORD2022501,FIFA,Sports,LED signage,"Mississauga, Ontario",2022-07-01,06-Jul-2022,59,297.74,Shipped
ORD2022502,Walmart,Construction,LED Signage,"Edmonton, Alberta",2022-06-20,26-Jun-2022,96,212.63,Processing
ORD2022503,Adidas,Hospitality,Banner Print," Winnipeg, Manitoba ",04/10/2022,2022-10-06,151,$454.22,Delivered
ORD2022504,FIFA,Retail,banner print,"Quebec City, Quebec",2022-05-05,2022-05-11,58,$207.72,Processing
ORD2022505,Cineplex,Construction,Fabric Display,"Edmonton, Alberta",28/08/2022,29-Aug-2022,93,365.8,Shipped
ORD2022506,Cineplex,Retail,LED Signage,"Toronto, Ontario",2022-04-18,22-Apr-2022,91,201.09,Processing
ORD2022507,Rogers,Events,banner print,"Toronto, Ontario",2022-06-30,03-Jul-2022,165,229.61,Shipped
ORD2022508,Adidas,Construction,LED signage,"Brampton, Ontario",04/03/2022,2022-03-08,189,356.45,Shipped
ORD2022509,Adidas,Sports,,"Surrey, British Columbia",2022-12-24,2022-12-27,35,295.29,Processing
ORD2022510,Lululemon,Events,Lightbox Frame,"Mississauga, Ontario",2022-04-12,2022-04-18,22,$24.38,Delivered
ORD2022511,Cineplex,Hospitality,LED signage,"Quebec City, Quebec",2022-07-04,2022-07-06,54,299.48,Processing
ORD2022512,Bell,Hospitality,LED Signage,"Surrey, British Columbia",15/06/2022,2022-06-18,133,$453.18,Delivered
ORD2022513,Adidas,Retail,LED signage,"Halifax, Nova Scotia",09/05/2022,2022-05-12,112,244.44,Delivered
ORD2022514,Walmart,Events,banner print,"Vancouver, British Columbia",2022-04-10,14-Apr-2022,95,356.01,Shipped
ORD2022515,Rogers,Construction,banner print,"Quebec City, Quebec",2022-03-17,2022-03-19,154,$158.5,Delivered
ORD2022516,FIFA,Retail,Banner Print,"Toronto, Ontario",13/06/2022,2022-06-17,20,$118.63,Delivered
ORD2022517,Bell,Construction,Fabric Display,"Quebec City, Quebec",2022-03-13,2022-03-16,8,$498.2,Delivered
ORD2022518,Walmart,Retail,Banner Print,"Montreal, Quebec",2022-02-20,2022-02-25,184,$237.68,Delivered
ORD2022519,FIFA,Construction,LED Signage,"Toronto, Ontario",2022-02-02,04-Feb-2022,33,451.12,Processing
ORD2022520,Adidas,Events,LED signage,"Montreal, Quebec",02/09/2022,07-Sep-2022,61,227.24,Delivered
ORD2022521,Walmart,Hospitality,Fabric Display,"Montreal, Quebec",02/11/2022,2022-11-04,53,$186.86,Shipped
ORD2022522,Bell,Hospitality,Lightbox Frame,"Toronto, Ontario",2022-08-12,18-Aug-2022,106,358.4,Processing
ORD2022523,Adidas,Sports,Acrylic Panel,"Edmonton, Alberta",20/11/2022,22-Nov-2022,67,393.31,Shipped
ORD2022524,Cineplex,Hospitality,Fabric Display,"Surrey, British Columbia",2022-08-23,28-Aug-2022,195,162.6,Shipped
ORD2022525,Nike,Construction,Lightbox Frame,"Quebec City, Quebec",22/07/2022,28-Jul-2022,54,46.46,Processing
ORD2022526,Lululemon,Retail,Banner Print,"Surrey, British Columbia",2022-01-16,2022-01-17,158,149.33,Shipped
ORD2022527,Adidas,Events,banner print,"Mississauga, Ontario",18/12/2022,21-Dec-2022,46,177.55,Delivered
ORD2022528,Adidas,Construction,LED signage," Winnipeg, Manitoba ",17/02/2022,22-Feb-2022,140,304.73,Delivered
ORD2022529,Bell,Retail,,"Surrey, British Columbia",2022-05-30,04-Jun-2022,174,104.94,Shipped
ORD2022530,Cineplex,Hospitality,Fabric Display,"Brampton, Ontario",2022-11-20,2022-11-22,121,344.12,Processing
ORD2022531,Lululemon,Construction,banner print," Winnipeg, Manitoba ",07/02/2022,09-Feb-2022,149,$298.39,Delivered
ORD2022532,Walmart,Sports,banner print,"Calgary, Alberta",2022-10-02,06-Oct-2022,133,$306.26,Delivered
ORD2022533,Nike,Construction,LED signage,"Brampton, Ontario",12/02/2022,18-Feb-2022,52,$384.51,Shipped
ORD2022534,FIFA,Construction,,"Brampton, Ontario",06/05/2022,07-May-2022,110,140.47,Processing
ORD2022535,Rogers,Events,Banner Print,"Mississauga, Ontario",20/08/2022,23-Aug-2022,3,$427.59,Delivered
ORD2022536,Walmart,Retail,LED Signage,"Surrey, British Columbia",16/04/2022,2022-04-20,116,$10.84,Processing
ORD2022537,Rogers,Sports,,"Quebec City, Quebec",02/11/2022,04-Nov-2022,129,$264.57,Delivered
ORD2022538,Cineplex,Hospitality,LED Signage,"Halifax, Nova Scotia",2022-08-03,2022-08-04,143,$397.12,Delivered
ORD2022539,Walmart,Sports,Lightbox Frame,"Mississauga, Ontario",22/06/2022,2022-06-28,8,150.75,Processing
ORD2022540,Adidas,Hospitality,LED signage," Winnipeg, Manitoba ",23/11/2022,29-Nov-2022,5,260.54,Processing
ORD2022541,Walmart,Hospitality,LED signage,"Toronto, Ontario",2022-05-28,03-Jun-2022,199,19.05,Shipped
ORD2022542,Cineplex,Events,Lightbox Frame,"Vancouver, British Columbia",24/08/2022,2022-08-28,28,$495.87,Delivered
ORD2022543,Adidas,Sports,Lightbox Frame," Winnipeg, Manitoba ",2022-11-28,04-Dec-2022,193,73.22,Shipped
ORD2022544,Nike,Retail,Acrylic Panel,"Montreal, Quebec",2022-02-13,18-Feb-2022,16,$173.14,Delivered
ORD2022545,Cineplex,Sports,LED signage,"Mississauga, Ontario",2022-09-08,12-Sep-2022,58,$354.74,Shipped
ORD2022546,Adidas,Retail,Fabric Display,"Toronto, Ontario",2022-05-06,2022-05-07,10,$211.9,Shipped
ORD2022547,Cineplex,Sports,banner print,"Brampton, Ontario",16/11/2022,2022-11-19,112,237.63,Processing
ORD2022548,FIFA,Retail,LED Signage,"Mississauga, Ontario",2022-05-17,21-May-2022,40,$456.84,Shipped
ORD2022549,Cineplex,Sports,Fabric Display,"Edmonton, Alberta",2022-06-22,2022-06-25,155,$455.95,Processing
ORD2022550,Rogers,Sports,LED signage,"Toronto, Ontario",26/02/2022,28-Feb-2022,6,334.62,Delivered
ORD2022551,Adidas,Construction,LED signage,"Brampton, Ontario",26/10/2022,27-Oct-2022,34,$207.41,Processing
ORD2022552,Nike,Events,," Winnipeg, Manitoba ",2022-07-21,2022-07-23,163,$110.24,Shipped
ORD2022553,Bell,Retail,,"Halifax, Nova Scotia",2022-05-02,06-May-2022,191,41.53,Delivered
ORD2022554,Rogers,Hospitality,LED Signage,"Vancouver, British Columbia",10/02/2022,2022-02-11,28,$318.42,Delivered
ORD2022555,Walmart,Construction,Fabric Display,"Brampton, Ontario",30/08/2022,2022-09-01,34,$446.36,Delivered
ORD2022556,FIFA,Retail,,"Mississauga, Ontario",2022-09-03,2022-09-05,105,437.0,Processing
ORD2022557,Nike,Events,Banner Print,"Halifax, Nova Scotia",2022-05-31,06-Jun-2022,15,28.3,Delivered
ORD2022558,Cineplex,Sports,Acrylic Panel,"Toronto, Ontario",2022-03-13,19-Mar-2022,52,$226.16,Delivered
ORD2022559,Bell,Hospitality,banner print,"Surrey, British Columbia",16/10/2022,2022-10-21,36,377.73,Delivered
ORD2022560,Rogers,Events,Banner Print,"Surrey, British Columbia",2022-12-10,12-Dec-2022,80,$428.72,Delivered
ORD2022561,Nike,Sports,Lightbox Frame,"Surrey, British Columbia",2022-10-28,2022-11-01,79,141.6,Delivered
ORD2022562,FIFA,Events,banner print,"Calgary, Alberta",2022-03-14,19-Mar-2022,84,$466.3,Shipped
ORD2022563,Cineplex,Sports,Banner Print,"Montreal, Quebec",2022-01-07,2022-01-13,74,433.55,Shipped
ORD2022564,Adidas,Retail,banner print,"Surrey, British Columbia",2022-10-10,11-Oct-2022,96,$426.22,Processing
ORD2022565,Adidas,Retail,Fabric Display,"Toronto, Ontario",09/08/2022,2022-08-10,188,$477.61,Shipped
ORD2022566,FIFA,Sports,Lightbox Frame,"Montreal, Quebec",2022-11-05,2022-11-11,16,381.31,Processing
ORD2022567,Walmart,Sports,Lightbox Frame,"Montreal, Quebec",2022-04-12,2022-04-17,137,76.76,Processing
ORD2022568,Bell,Construction,LED signage,"Quebec City, Quebec",03/11/2022,2022-11-08,68,$26.21,Processing
ORD2022569,Bell,Construction,LED Signage,"Montreal, Quebec",2022-09-06,10-Sep-2022,51,$223.97,Shipped
ORD2022570,Cineplex,Retail,Fabric Display,"Mississauga, Ontario",2022-07-10,2022-07-14,124,413.25,Processing
ORD2022571,Nike,Events,,"Halifax, Nova Scotia",10/01/2022,14-Jan-2022,6,95.17,Processing
ORD2022572,Bell,Sports,,"Mississauga, Ontario",29/11/2022,30-Nov-2022,19,249.28,Processing
ORD2022573,Bell,Retail,Fabric Display,"Brampton, Ontario",2022-12-03,2022-12-08,10,20.1,Delivered
ORD2022574,Cineplex,Events,,"Montreal, Quebec",13/05/2022,2022-05-16,42,$451.66,Delivered
ORD2022575,Walmart,Events,Acrylic Panel,"Vancouver, British Columbia",01/03/2022,2022-03-05,48,492.6,Delivered
ORD2022576,Cineplex,Retail,LED Signage,"Vancouver, British Columbia",13/07/2022,15-Jul-2022,72,$373.75,Shipped
ORD2022577,Bell,Hospitality,banner print,"Toronto, Ontario",18/10/2022,20-Oct-2022,95,138.51,Delivered
ORD2022578,Nike,Events,Fabric Display,"Edmonton, Alberta",10/03/2022,2022-03-15,17,$203.22,Shipped
ORD2022579,Lululemon,Hospitality,Acrylic Panel,"Mississauga, Ontario",2022-11-15,17-Nov-2022,89,$445.32,Processing
ORD2022580,Rogers,Retail,Banner Print,"Mississauga, Ontario",28/11/2022,04-Dec-2022,23,$265.81,Processing
ORD2022581,FIFA,Events,banner print,"Vancouver, British Columbia",2022-08-07,13-Aug-2022,114,320.01,Processing
ORD2022582,Bell,Retail,banner print,"Edmonton, Alberta",2022-05-20,23-May-2022,145,$378.51,Shipped
ORD2022583,Cineplex,Retail,Acrylic Panel,"Brampton, Ontario",2022-02-23,24-Feb-2022,155,282.29,Shipped
ORD2022584,Walmart,Construction,Fabric Display,"Quebec City, Quebec",23/09/2022,2022-09-27,49,$173.18,Delivered
ORD2022585,Rogers,Events,LED Signage,"Edmonton, Alberta",26/02/2022,2022-03-04,120,$449.03,Delivered
ORD2022586,Lululemon,Construction,banner print,"Quebec City, Quebec",2022-07-28,29-Jul-2022,58,468.58,Delivered
ORD2022587,Bell,Hospitality,Fabric Display,"Toronto, Ontario",2022-11-08,09-Nov-2022,93,78.23,Processing
ORD2022588,Cineplex,Construction,Banner Print,"Halifax, Nova Scotia",26/04/2022,2022-04-27,121,$96.1,Processing
ORD2022589,Nike,Hospitality,banner print,"Quebec City, Quebec",2022-09-20,21-Sep-2022,20,$393.31,Delivered
ORD2022590,Adidas,Sports,Fabric Display,"Toronto, Ontario",2022-02-21,2022-02-23,176,$249.29,Processing
ORD2022591,Adidas,Construction,,"Mississauga, Ontario",2022-11-01,2022-11-04,46,$316.78,Delivered
ORD2022592,FIFA,Hospitality,banner print,"Edmonton, Alberta",07/03/2022,08-Mar-2022,189,190.62,Shipped
ORD2022593,Lululemon,Events,banner print," Winnipeg, Manitoba ",10/09/2022,16-Sep-2022,184,205.69,Shipped
ORD2022594,Lululemon,Retail,Banner Print,"Edmonton, Alberta",2022-03-08,2022-03-14,115,$101.37,Processing
ORD2022595,Adidas,Events,LED Signage,"Quebec City, Quebec",27/11/2022,03-Dec-2022,6,78.77,Delivered
ORD2022596,Adidas,Construction,Acrylic Panel,"Quebec City, Quebec",06/10/2022,09-Oct-2022,31,$497.58,Shipped
ORD2022597,Nike,Construction,Fabric Display," Winnipeg, Manitoba ",2022-11-19,24-Nov-2022,174,$203.94,Processing
ORD2022598,Adidas,Sports,Lightbox Frame,"Calgary, Alberta",2022-09-26,2022-09-27,188,460.41,Delivered
ORD2022599,Nike,Hospitality,,"Mississauga, Ontario",2022-07-02,2022-07-03,178,102.45,Shipped
ORD2022600,FIFA,Retail,,"Surrey, British Columbia",2022-04-13,17-Apr-2022,166,$421.84,Shipped
ORD2022601,Rogers,Retail,," Winnipeg, Manitoba ",11/11/2022,2022-11-15,28,122.12,Processing
ORD2022602,Rogers,Construction,Banner Print,"Brampton, Ontario",10/09/2022,12-Sep-2022,27,$463.22,Shipped
ORD2022603,Adidas,Construction,Fabric Display,"Halifax, Nova Scotia",2022-08-02,2022-08-04,114,$176.15,Shipped
ORD2022604,Cineplex,Events,Fabric Display,"Halifax, Nova Scotia",2022-05-01,07-May-2022,177,$278.4,Delivered
ORD2022605,Rogers,Hospitality,Banner Print,"Toronto, Ontario",07/02/2022,09-Feb-2022,81,273.42,Processing
ORD2022606,Bell,Retail,LED Signage,"Brampton, Ontario",17/03/2022,2022-03-22,116,78.76,Shipped
ORD2022607,Adidas,Construction,banner print,"Quebec City, Quebec",14/08/2022,15-Aug-2022,70,$232.84,Processing
ORD2022608,Cineplex,Events,banner print,"Edmonton, Alberta",31/03/2022,2022-04-04,195,$68.11,Processing
ORD2022609,Walmart,Sports,LED Signage,"Brampton, Ontario",26/01/2022,2022-01-31,114,129.43,Processing
ORD2022610,Lululemon,Hospitality,,"Surrey, British Columbia",22/01/2022,2022-01-26,108,16.2,Delivered
ORD2022611,Cineplex,Retail,Fabric Display,"Calgary, Alberta",15/08/2022,2022-08-21,166,453.54,Shipped
ORD2022612,Walmart,Sports,Banner Print,"Edmonton, Alberta",08/09/2022,2022-09-12,195,$389.86,Processing
ORD2022613,Lululemon,Construction,LED Signage,"Toronto, Ontario",19/01/2022,23-Jan-2022,138,18.91,Delivered
ORD2022614,Adidas,Hospitality,Lightbox Frame,"Mississauga, Ontario",23/01/2022,26-Jan-2022,152,211.96,Shipped
ORD2022615,Adidas,Hospitality,Banner Print,"Edmonton, Alberta",2022-08-28,2022-08-30,40,$35.36,Delivered
ORD2022616,Lululemon,Construction,LED Signage,"Brampton, Ontario",21/04/2022,2022-04-26,144,$166.19,Delivered
ORD2022617,Rogers,Retail,banner print,"Vancouver, British Columbia",25/11/2022,28-Nov-2022,137,432.05,Delivered
ORD2022618,Walmart,Hospitality,Acrylic Panel,"Mississauga, Ontario",2022-02-11,16-Feb-2022,115,248.51,Processing
ORD2022619,Cineplex,Retail,Lightbox Frame,"Edmonton, Alberta",27/05/2022,2022-05-31,171,482.38,Shipped
ORD2022620,Nike,Sports,LED signage,"Montreal, Quebec",2022-04-11,13-Apr-2022,4,87.75,Delivered
ORD2022621,Nike,Construction,Lightbox Frame,"Calgary, Alberta",2022-11-08,09-Nov-2022,118,24.73,Processing
ORD2022622,Bell,Retail,,"Vancouver, British Columbia",2022-08-22,25-Aug-2022,165,445.45,Delivered
ORD2022623,Rogers,Construction,LED Signage,"Brampton, Ontario",05/08/2022,2022-08-10,29,174.36,Processing
ORD2022624,Adidas,Events,Acrylic Panel,"Surrey, British Columbia",11/06/2022,2022-06-12,3,$148.3,Delivered
ORD2022625,FIFA,Retail,,"Surrey, British Columbia",10/11/2022,2022-11-13,124,19.75,Shipped
ORD2022626,Lululemon,Hospitality,,"Quebec City, Quebec",2022-11-01,05-Nov-2022,144,273.51,Delivered
ORD2022627,FIFA,Retail,Lightbox Frame," Winnipeg, Manitoba ",2022-02-08,12-Feb-2022,129,339.08,Shipped
ORD2022628,Adidas,Events,Lightbox Frame,"Vancouver, British Columbia",26/08/2022,2022-08-28,121,$498.68,Delivered
ORD2022629,Nike,Hospitality,LED signage,"Halifax, Nova Scotia",31/05/2022,05-Jun-2022,61,195.41,Shipped
ORD2022630,Bell,Events,banner print,"Halifax, Nova Scotia",30/06/2022,2022-07-06,114,53.31,Processing
ORD2022631,Walmart,Construction,Acrylic Panel,"Surrey, British Columbia",2022-12-19,2022-12-23,89,$475.67,Processing
ORD2022632,FIFA,Hospitality,LED Signage,"Quebec City, Quebec",2022-10-03,2022-10-04,176,287.22,Processing
ORD2022633,Nike,Retail,LED signage,"Quebec City, Quebec",2022-11-22,2022-11-27,28,$402.67,Processing
ORD2022634,Bell,Events,banner print,"Brampton, Ontario",25/05/2022,2022-05-28,163,15.31,Delivered
ORD2022635,Rogers,Hospitality,Banner Print," Winnipeg, Manitoba ",2022-11-03,07-Nov-2022,82,322.47,Shipped
ORD2022636,Bell,Retail,LED Signage,"Surrey, British Columbia",2022-03-06,07-Mar-2022,46,$472.75,Delivered
ORD2022637,Lululemon,Construction,banner print,"Halifax, Nova Scotia",14/09/2022,17-Sep-2022,36,271.04,Shipped
ORD2022638,Lululemon,Construction,Lightbox Frame,"Halifax, Nova Scotia",2022-12-13,2022-12-19,94,$340.92,Delivered
ORD2022639,Walmart,Hospitality,Lightbox Frame,"Halifax, Nova Scotia",2022-08-26,28-Aug-2022,161,284.81,Shipped
ORD2022640,Lululemon,Hospitality,Fabric Display,"Halifax, Nova Scotia",12/02/2022,18-Feb-2022,179,$243.94,Processing
ORD2022641,Cineplex,Events,LED signage,"Montreal, Quebec",05/03/2022,2022-03-09,168,409.4,Processing
ORD2022642,Cineplex,Hospitality,LED signage,"Montreal, Quebec",01/05/2022,2022-05-02,54,88.76,Shipped
ORD2022643,Lululemon,Retail,Lightbox Frame,"Brampton, Ontario",10/01/2022,2022-01-13,89,$374.57,Shipped
ORD2022644,Adidas,Sports,,"Calgary, Alberta",2022-05-22,2022-05-25,33,$218.27,Shipped
ORD2022645,Rogers,Construction,Acrylic Panel,"Vancouver, British Columbia",2022-07-19,2022-07-24,192,$346.62,Processing
ORD2022646,Lululemon,Events,,"Surrey, British Columbia",2022-01-23,2022-01-25,179,445.84,Processing
ORD2022647,Rogers,Construction,Lightbox Frame,"Edmonton, Alberta",11/08/2022,2022-08-12,62,$342.43,Shipped
ORD2022648,FIFA,Hospitality,LED Signage," Winnipeg, Manitoba ",24/06/2022,27-Jun-2022,4,$101.31,Shipped
ORD2022649,Walmart,Sports,,"Surrey, British Columbia",15/02/2022,18-Feb-2022,41,237.25,Shipped
ORD2022650,Adidas,Events,Lightbox Frame,"Surrey, British Columbia",09/06/2022,2022-06-11,171,224.6,Delivered
ORD2022651,Rogers,Sports,Acrylic Panel,"Montreal, Quebec",16/10/2022,18-Oct-2022,41,361.46,Processing
ORD2022652,Cineplex,Events,Lightbox Frame,"Montreal, Quebec",2022-08-06,10-Aug-2022,17,$260.93,Delivered
ORD2022653,Adidas,Hospitality,Lightbox Frame,"Toronto, Ontario",2022-10-19,2022-10-25,186,431.47,Delivered
ORD2022654,Adidas,Retail,LED Signage,"Edmonton, Alberta",23/10/2022,2022-10-24,4,63.3,Delivered
ORD2022655,Lululemon,Events,LED Signage,"Halifax, Nova Scotia",2022-10-09,2022-10-11,102,153.19,Processing
ORD2022656,Cineplex,Events,Lightbox Frame,"Montreal, Quebec",2022-11-17,23-Nov-2022,94,474.62,Processing
ORD2022657,Nike,Sports,Fabric Display,"Vancouver, British Columbia",25/12/2022,29-Dec-2022,27,$162.47,Delivered
ORD2022658,Bell,Sports,LED Signage,"Mississauga, Ontario",19/01/2022,2022-01-24,13,$379.06,Delivered
ORD2022659,Walmart,Retail,Acrylic Panel,"Surrey, British Columbia",2022-03-31,04-Apr-2022,178,97.58,Delivered
ORD2022660,Lululemon,Sports,,"Toronto, Ontario",07/07/2022,08-Jul-2022,80,341.11,Processing
ORD2022661,Nike,Retail,Banner Print,"Brampton, Ontario",18/07/2022,2022-07-20,194,$249.65,Delivered
ORD2022662,Adidas,Sports,LED Signage,"Toronto, Ontario",17/07/2022,22-Jul-2022,129,$83.4,Delivered
ORD2022663,FIFA,Retail,Banner Print,"Brampton, Ontario",2022-08-29,2022-08-30,24,395.26,Shipped
ORD2022664,Lululemon,Construction,banner print,"Toronto, Ontario",2022-10-24,2022-10-26,135,$360.07,Shipped
ORD2022665,Nike,Events,Fabric Display,"Toronto, Ontario",25/05/2022,2022-05-26,197,$390.58,Processing
ORD2022666,Adidas,Retail,Fabric Display,"Quebec City, Quebec",2022-10-29,2022-11-04,133,426.49,Processing
ORD2022667,Bell,Sports,," Winnipeg, Manitoba ",2022-08-19,2022-08-21,82,$364.99,Delivered
ORD2022668,Walmart,Retail,Acrylic Panel,"Calgary, Alberta",12/09/2022,2022-09-14,59,$151.39,Delivered
ORD2022669,Rogers,Construction,banner print,"Toronto, Ontario",2022-02-18,19-Feb-2022,66,$10.66,Delivered
ORD2022670,Bell,Sports,banner print,"Calgary, Alberta",15/06/2022,2022-06-19,33,333.92,Processing
ORD2022671,Cineplex,Events,banner print,"Toronto, Ontario",2022-05-19,2022-05-24,69,410.63,Delivered
ORD2022672,FIFA,Sports,Lightbox Frame,"Surrey, British Columbia",2022-10-20,22-Oct-2022,101,$316.06,Delivered
ORD2022673,Cineplex,Sports,Acrylic Panel,"Vancouver, British Columbia",2022-11-30,2022-12-03,64,146.09,Shipped
ORD2022674,Cineplex,Construction,banner print,"Halifax, Nova Scotia",16/01/2022,22-Jan-2022,160,417.56,Processing
ORD2022675,Walmart,Sports,,"Edmonton, Alberta",03/10/2022,07-Oct-2022,184,$434.3,Processing
ORD2022676,Walmart,Hospitality,Banner Print,"Edmonton, Alberta",2022-02-17,2022-02-19,154,$483.56,Processing
ORD2022677,Cineplex,Construction,Fabric Display," Winnipeg, Manitoba ",23/09/2022,2022-09-24,156,475.16,Delivered
ORD2022678,FIFA,Sports,LED Signage,"Mississauga, Ontario",2022-07-28,2022-08-01,100,203.92,Processing
ORD2022679,FIFA,Sports,LED signage,"Calgary, Alberta",2022-10-28,30-Oct-2022,47,320.57,Processing
ORD2022680,Nike,Retail,,"Montreal, Quebec",2022-12-14,2022-12-18,21,70.48,Delivered
ORD2022681,Walmart,Events,LED signage,"Quebec City, Quebec",29/06/2022,02-Jul-2022,138,$426.46,Delivered
ORD2022682,Adidas,Events,LED Signage,"Brampton, Ontario",19/12/2022,22-Dec-2022,152,$481.06,Shipped
ORD2022683,Bell,Construction,LED signage,"Calgary, Alberta",2022-01-10,11-Jan-2022,96,192.14,Processing
ORD2022684,Nike,Sports,Banner Print,"Halifax, Nova Scotia",2022-04-26,2022-04-28,133,399.1,Processing
ORD2022685,Lululemon,Hospitality,LED Signage,"Calgary, Alberta",2022-04-02,2022-04-08,181,$355.52,Processing
ORD2022686,Cineplex,Sports,Banner Print,"Brampton, Ontario",2022-04-12,16-Apr-2022,52,$181.99,Shipped
ORD2022687,Lululemon,Sports,LED Signage,"Halifax, Nova Scotia",2022-08-16,2022-08-20,120,29.37,Shipped
ORD2022688,Walmart,Hospitality,Acrylic Panel,"Quebec City, Quebec",2022-11-23,2022-11-26,104,$211.96,Shipped
ORD2022689,Lululemon,Retail,Lightbox Frame,"Vancouver, British Columbia",2022-10-01,03-Oct-2022,27,$268.58,Delivered
ORD2022690,Walmart,Retail,LED signage,"Montreal, Quebec",2022-04-08,09-Apr-2022,11,167.93,Shipped
ORD2022691,Lululemon,Retail,Banner Print,"Montreal, Quebec",15/11/2022,2022-11-20,98,455.0,Shipped
ORD2022692,Lululemon,Sports,Lightbox Frame,"Toronto, Ontario",05/11/2022,10-Nov-2022,82,$270.71,Processing
ORD2022693,Cineplex,Construction,LED Signage,"Brampton, Ontario",18/02/2022,21-Feb-2022,45,$499.45,Processing
